player,team,defcon90,saves90,rc_rate,yc_rate,pen_share,xMINS_W1,xMINS_W2,xMINS_W3,xMINS_W4,xMINS_W5,xMINS_W6,player_key,Pos
Kenny Tete,Fulham,8.4,0,0.02,0.1,0,75,75,75,75,0,0,kenny tete|fulham,DEF
Tom Cairney,Fulham,7.2,0,0.02,0.5,0,0,0,0,0,0,0,tom cairney|fulham,MID
Rodrigo Muniz,Fulham,5.6,0,0.01,0.14,0,30,30,30,30,0,0,rodrigo muniz|fulham,FWD
Calvin Bassey,Fulham,8.2,0,0.02,0.2,0,90,90,90,90,0,0,calvin bassey|fulham,DEF
Kevin,Fulham,7.5,0,0.02,0.1,0,60,60,60,60,0,0,kevin|fulham,MID
Bernd Leno,Fulham,0,2.4,0.01,0.1,0,90,90,90,90,0,0,bernd leno|fulham,GK
Issa Diop,Fulham,7.9,0,0.02,0.33,0,15,15,15,15,0,0,issa diop|fulham,DEF
Timothy Castagne,Fulham,7.9,0,0.02,0.2,0,0,0,0,0,0,0,timothy castagne|fulham,DEF
Joachim Andersen,Fulham,10.4,0,0.02,0.14,0,90,90,90,90,0,0,joachim andersen|fulham,DEF
Sander Berge,Fulham,8.8,0,0.02,0.14,0,90,90,90,90,0,0,sander berge|fulham,MID
Jorge Cuenca,Fulham,6,0,0.01,0.5,0,0,0,0,0,0,0,jorge cuenca|fulham,DEF
Antonee Robinson,Fulham,7.6,0,0.02,0.1,0,90,90,90,90,0,0,antonee robinson|fulham,DEF
Joshua King,Fulham,7.5,0,0.01,0.33,0,0,0,0,0,0,0,joshua king|fulham,MID
Jonah Kusi-Asare,Fulham,3,0,0.01,0.1,0,0,0,0,0,0,0,jonah kusi-asare|fulham,FWD
Oscar Bobb,Fulham,7,0,0.01,0.14,0,15,15,15,15,0,0,oscar bobb|fulham,MID
Dominic Calvert-Lewin,Leeds,3,0,0.01,0.06,0.8,90,90,90,90,0,0,dominic calvert-lewin|leeds,FWD
Lukas Nmecha,Leeds,4.6,0,0.01,0.1,0.2,30,30,30,30,0,0,lukas nmecha|leeds,FWD
Anton Stach,Leeds,10.2,0,0.02,0.14,0,75,90,90,90,0,0,anton stach|leeds,MID
Brenden Aaronson,Leeds,8.2,0,0.01,0.06,0,75,75,75,75,0,0,brenden aaronson|leeds,MID
Noah Okafor,Leeds,6.2,0,0.02,0.2,0,0,75,75,75,0,0,noah okafor|leeds,MID
Joe Rodon,Leeds,8.6,0,0.02,0.06,0,90,90,90,90,0,0,joe rodon|leeds,DEF
Ao Tanaka,Leeds,10.1,0,0.02,0.1,0,60,60,60,60,0,0,ao tanaka|leeds,MID
Ethan Ampadu,Leeds,12.3,0,0.02,0.33,0,90,90,90,90,0,0,ethan ampadu|leeds,MID
Jaka Bijol,Leeds,9.2,0,0.02,0.33,0,0,15,15,15,0,0,jaka bijol|leeds,DEF
Sean Longstaff,Leeds,9.5,0,0.02,0.2,0,0,0,0,0,0,0,sean longstaff|leeds,MID
James Justin,Leeds,8.2,0,0.02,0.33,0,75,75,75,75,0,0,james justin|leeds,DEF
Jayden Bogle,Leeds,5.7,0,0.02,0.2,0,75,75,75,75,0,0,jayden bogle|leeds,DEF
Karl Darlow,Leeds,0,2.8,0.01,0.03,0,90,90,90,90,0,0,karl darlow|leeds,GK
Sam Byram,Leeds,3,0,0.02,0.06,0,0,0,0,0,0,0,sam byram|leeds,DEF
Daniel James,Leeds,4.7,0,0.01,0.1,0,15,15,15,15,0,0,daniel james|leeds,MID
Sebastiaan Bornauw,Leeds,11.3,0,0.02,0.2,0,0,0,0,0,0,0,sebastiaan bornauw|leeds,DEF
Ilia Gruev,Leeds,8.1,0,0.01,0.33,0,60,60,60,60,0,0,ilia gruev|leeds,MID
Facundo Buonanotte,Leeds,3,0,0.01,0.33,0,0,0,0,0,0,0,facundo buonanotte|leeds,MID
Pascal Struijk,Leeds,9.5,0,0.02,0.14,0,90,90,90,90,0,0,pascal struijk|leeds,DEF
Jack Harrison,Leeds,8.2,0,0.02,0.14,0,0,0,0,0,0,0,jack harrison|leeds,MID
Gabriel Gudmundsson,Leeds,6.3,0,0.02,0.14,0,0,90,90,90,0,0,gabriel gudmundsson|leeds,DEF
Wilfried Gnonto,Leeds,9.5,0,0.02,0.33,0,0,0,0,0,0,0,wilfried gnonto|leeds,MID
Lucas Perri,Leeds,0,2.4,0.01,0.1,0,0,0,0,0,0,0,lucas perri|leeds,GK
Joël Piroe,Leeds,2,0,0.01,0.1,0,15,15,15,15,0,0,joël piroe|leeds,FWD
Hugo Ekitike,Liverpool,4.1,0,0.01,0.06,0,0,0,0,0,0,0,hugo ekitike|liverpool,FWD
Cody Gakpo,Liverpool,5.3,0,0.01,0.1,0,75,75,75,75,0,0,cody gakpo|liverpool,MID
Mohamed Salah,Liverpool,3.9,0,0.01,0.06,0.8,0,0,0,0,0,0,mohamed salah|liverpool,MID
Dominik Szoboszlai,Liverpool,9.2,0,0.02,0.2,0.2,90,90,90,90,0,0,dominik szoboszlai|liverpool,MID
Florian Wirtz,Liverpool,6.5,0,0.01,0.06,0,85,90,90,90,0,0,florian wirtz|liverpool,MID
Ryan Gravenberch,Liverpool,9.6,0,0.02,0.2,0,75,75,75,75,0,0,ryan gravenberch|liverpool,MID
Virgil van Dijk,Liverpool,9.5,0,0.01,0.14,0,90,90,90,90,0,0,virgil van dijk|liverpool,DEF
Federico Chiesa,Liverpool,9.6,0,0.01,0.2,0,15,15,15,15,0,0,federico chiesa|liverpool,MID
Alexander Isak,Liverpool,4,0,0.01,0.06,0,75,75,75,75,0,0,alexander isak|liverpool,FWD
Alexis Mac Allister,Liverpool,7.7,0,0.02,0.2,0,75,75,75,75,0,0,alexis mac allister|liverpool,MID
Ibrahima Konaté,Liverpool,9.2,0,0.02,0.2,0,90,90,90,90,0,0,ibrahima konaté|liverpool,DEF
Milos Kerkez,Liverpool,5.8,0,0.02,0.2,0,75,75,75,75,0,0,milos kerkez|liverpool,DEF
Rio Ngumoha,Liverpool,3,0,0.01,0.06,0,30,30,30,30,0,0,rio ngumoha|liverpool,MID
Joseph Gomez,Liverpool,7.3,0,0.02,0.33,0,90,90,90,90,0,0,joseph gomez|liverpool,DEF
Alisson,Liverpool,0,2.1,0.01,0.03,0,0,0,0,0,0,0,alisson|liverpool,GK
Andrew Robertson,Liverpool,4.7,0,0.02,0.1,0,15,15,15,15,0,0,andrew robertson|liverpool,DEF
Curtis Jones,Liverpool,9.8,0,0.02,0.06,0,15,15,15,15,0,0,curtis jones|liverpool,MID
Wataru Endo,Liverpool,12.2,0,0.02,0.33,0,0,0,0,0,0,0,wataru endo|liverpool,MID
Jeremie Frimpong,Liverpool,2.9,0,0.02,0.1,0,60,60,60,60,0,0,jeremie frimpong|liverpool,DEF
Giorgi Mamardashvili,Liverpool,0,0,0.01,0.06,0,0,0,0,0,0,0,giorgi mamardashvili|liverpool,GK
Conor Bradley,Liverpool,6.3,0,0.02,0.5,0,0,0,0,0,0,0,conor bradley|liverpool,DEF
Treymaurice Nyoni,Liverpool,4,0,0.01,0.1,0,0,0,0,0,0,0,treymaurice nyoni|liverpool,MID
Erling Haaland,Manchester City,3.2,0,0.01,0.06,0.8,90,90; 90,90,90,0,0,erling haaland|manchester city,FWD
Phil Foden,Manchester City,6.7,0,0.01,0.2,0,15,15; 30,15,15,0,0,phil foden|manchester city,MID
Antoine Semenyo,Manchester City,7.3,0,0.02,0.1,0.1,90,90; 75,90,90,0,0,antoine semenyo|manchester city,MID
Tijjani Reijnders,Manchester City,5.6,0,0.02,0.1,0,15,15; 15,15,15,0,0,tijjani reijnders|manchester city,MID
Nico O'Reilly,Manchester City,6.1,0,0.02,0.2,0,90,90; 90,90,90,0,0,nico o'reilly|manchester city,DEF
Rayan Cherki,Manchester City,7.3,0,0.02,0.1,0,80,75; 75,80,80,0,0,rayan cherki|manchester city,MID
Bernardo Silva,Manchester City,8.1,0,0.02,0.33,0,75,75; 75,75,75,0,0,bernardo silva|manchester city,MID
Rúben Dias,Manchester City,7.4,0,0.02,0.14,0,0,0,0,0,0,0,rúben dias|manchester city,DEF
Josko Gvardiol,Manchester City,6.8,0,0.01,0.14,0,0,0,0,0,0,0,josko gvardiol|manchester city,DEF
Rodri,Manchester City,12.7,0,0.02,0.2,0,75,75; 75,75,75,0,0,rodri|manchester city,MID
Omar Marmoush,Manchester City,5.3,0,0.01,0.14,0.1,30,0; 0,0,0,0,0,omar marmoush|manchester city,FWD
Marc Guehi,Manchester City,8.3,0,0.02,0.14,0,90,90; 90,90,90,0,0,marc guehi|manchester city,DEF
Jéremy Doku,Manchester City,6,0,0.01,0.06,0,60,60; 60,60,60,0,0,jéremy doku|manchester city,MID
Nico González,Manchester City,12,0,0.02,0.33,0,15,15; 15,15,15,0,0,nico gonzález|manchester city,MID
Matheus Nunes,Manchester City,6.7,0,0.02,0.14,0,90,90; 90,90,90,0,0,matheus nunes|manchester city,DEF
Nathan Aké,Manchester City,7,0,0.02,0.14,0,15,15; 15,15,15,0,0,nathan aké|manchester city,DEF
John Stones,Manchester City,4.9,0,0.02,0.14,0,0,0; 0,0,0,0,0,john stones|manchester city,DEF
Gianluigi Donnarumma,Manchester City,0,2.5,0.02,0.2,0,90,90; 90,90,90,0,0,gianluigi donnarumma|manchester city,GK
Mateo Kovacic,Manchester City,3,0,0.02,0.14,0,0,0; 0,0,0,0,0,mateo kovacic|manchester city,MID
Rayan Ait Nouri,Manchester City,7.1,0,0.02,0.2,0,75,75; 75,75,75,0,0,rayan ait nouri|manchester city,DEF
James Trafford,Manchester City,0,0,0.01,0.1,0,0,0; 0,0,0,0,0,james trafford|manchester city,GK
Rico Lewis,Manchester City,4,0,0.02,0.2,0,0,0; 0,0,0,0,0,rico lewis|manchester city,DEF
Sávio,Manchester City,7.5,0,0.01,0.2,0,15,15; 15,15,15,0,0,sávio|manchester city,MID
Abduqodir Khusanov,Manchester City,8.4,0,0.02,0.2,0,75,75; 75,75,75,0,0,abduqodir khusanov|manchester city,DEF
Max Alleyne,Manchester City,7.3,0,0.02,0.1,0,0,0,0,0,0,0,max alleyne|manchester city,DEF
Divine Mukasa,Manchester City,2,0,0.01,0.06,0,0,0,0,0,0,0,divine mukasa|manchester city,MID
Bryan Mbeumo,Manchester United,4.7,0,0.01,0.14,0.2,80,80,80,80,0,0,bryan mbeumo|manchester united,MID
Benjamin Sesko,Manchester United,3.9,0,0.01,0.06,0,60,60,60,60,0,0,benjamin sesko|manchester united,FWD
Bruno Fernandes,Manchester United,8.9,0,0.01,0.14,0.8,90,90,90,90,0,0,bruno fernandes|manchester united,MID
Casemiro,Manchester United,11.9,0,0.03,0.33,0,75,75,75,75,0,0,casemiro|manchester united,MID
Matheus Cunha,Manchester United,7.4,0,0.02,0.06,0,80,80,80,80,0,0,matheus cunha|manchester united,MID
Mason Mount,Manchester United,7,0,0.02,0.1,0,0,0,0,0,0,0,mason mount|manchester united,MID
Patrick Dorgu,Manchester United,6.4,0,0.02,0.14,0,15,15,15,15,0,0,patrick dorgu|manchester united,DEF
Joshua Zirkzee,Manchester United,6.5,0,0.01,0.33,0,15,15,15,15,0,0,joshua zirkzee|manchester united,FWD
Amad Diallo Traore,Manchester United,7.9,0,0.01,0.1,0,30,30,30,30,0,0,amad diallo traore|manchester united,MID
Harry Maguire,Manchester United,7.5,0,0.02,0.2,0,90,90,90,90,0,0,harry maguire|manchester united,DEF
Diogo Dalot,Manchester United,6,0,0.02,0.2,0,90,90,90,90,0,0,diogo dalot|manchester united,DEF
Matthijs de Ligt,Manchester United,8.2,0,0.02,0.06,0,0,0,0,0,0,0,matthijs de ligt|manchester united,DEF
Luke Shaw,Manchester United,5.5,0,0.02,0.2,0,90,90,90,90,0,0,luke shaw|manchester united,DEF
Leny Yoro,Manchester United,7.5,0,0.02,0.06,0,60,45,45,45,0,0,leny yoro|manchester united,DEF
Noussair Mazraoui,Manchester United,9.1,0,0.02,0.5,0,75,75,75,75,0,0,noussair mazraoui|manchester united,DEF
Lisandro Martínez,Manchester United,7.5,0,0.02,0.1,0,0,0,0,0,0,0,lisandro martínez|manchester united,DEF
Tyrell Malacia,Manchester United,0,0,0.02,0.03,0,0,0,0,0,0,0,tyrell malacia|manchester united,DEF
Kobbie Mainoo,Manchester United,9.5,0,0.02,0.06,0,90,90,90,90,0,0,kobbie mainoo|manchester united,MID
Manuel Ugarte,Manchester United,14.7,0,0.03,0.2,0,15,15,15,15,0,0,manuel ugarte|manchester united,MID
Altay Bayindir,Manchester United,0,0,0.01,0.03,0,0,0,0,0,0,0,altay bayindir|manchester united,GK
Ayden Heaven,Manchester United,10.1,0,0.02,0.2,0,15,15,15,15,0,0,ayden heaven|manchester united,DEF
Jack Fletcher,Manchester United,9.3,0,0.02,0.06,0,0,0,0,0,0,0,jack fletcher|manchester united,MID
Tyler Fredricson,Manchester United,4,0,0.02,0.14,0,0,0,0,0,0,0,tyler fredricson|manchester united,DEF
Senne Lammens,Manchester United,0,2.3,0.01,0.03,0,90,90,90,90,0,0,senne lammens|manchester united,GK
Shea Lacey,Manchester United,3,0,0.01,0.1,0,0,0,0,0,0,0,shea lacey|manchester united,MID
Bendito Mantato,Manchester United,2,0,0.01,0.1,0,0,0,0,0,0,0,bendito mantato|manchester united,MID
Tyler Fletcher,Manchester United,3,0,0.01,0.1,0,0,0,0,0,0,0,tyler fletcher|manchester united,MID
Bruno Guimarães,Newcastle United,8.9,0,0.02,0.2,0.2,90,90,90,90,0,0,bruno guimarães|newcastle united,MID
Nick Woltemade,Newcastle United,4.6,0,0.01,0.06,0,30,30,30,30,0,0,nick woltemade|newcastle united,FWD
Harvey Barnes,Newcastle United,4.9,0,0.01,0.06,0,60,60,60,60,0,0,harvey barnes|newcastle united,MID
Anthony Gordon,Newcastle United,4.2,0,0.01,0.2,0.8,0,30,75,75,0,0,anthony gordon|newcastle united,MID
Malick Thiaw,Newcastle United,9,0,0.02,0.14,0,90,90,90,90,0,0,malick thiaw|newcastle united,DEF
Jacob Murphy,Newcastle United,4.5,0,0.02,0.06,0,30,30,30,30,0,0,jacob murphy|newcastle united,MID
Joelinton,Newcastle United,11,0,0.03,0.5,0,60,60,60,60,0,0,joelinton|newcastle united,MID
Jacob Ramsey,Newcastle United,9.1,0,0.01,0.5,0,60,60,60,60,0,0,jacob ramsey|newcastle united,MID
William Osula,Newcastle United,3,0,0.01,0.06,0,15,15,15,15,0,0,william osula|newcastle united,FWD
Yoane Wissa,Newcastle United,3.8,0,0.01,0.1,0,15,15,15,15,0,0,yoane wissa|newcastle united,FWD
Sven Botman,Newcastle United,8.9,0,0.02,0.06,0,60,60,60,60,0,0,sven botman|newcastle united,DEF
Lewis Hall,Newcastle United,8,0,0.01,0.14,0,90,90,90,90,0,0,lewis hall|newcastle united,DEF
Lewis Miley,Newcastle United,9.8,0,0.02,0.06,0,60,60,60,60,0,0,lewis miley|newcastle united,MID
Fabian Schär,Newcastle United,9.5,0,0.02,0.1,0,0,0,0,0,0,0,fabian schär|newcastle united,DEF
Kieran Trippier,Newcastle United,4,0,0.02,0.2,0,0,0,0,15,0,0,kieran trippier|newcastle united,DEF
Jamaal Lascelles,Newcastle United,3,0,0.01,0.14,0,0,0,0,0,0,0,jamaal lascelles|newcastle united,DEF
Emil Krafth,Newcastle United,3,0,0.02,0.33,0,0,0,0,0,0,0,emil krafth|newcastle united,DEF
Nick Pope,Newcastle United,0,3.1,0.01,0.03,0,90,90,90,90,0,0,nick pope|newcastle united,GK
Aaron Ramsdale,Newcastle United,0,0,0.01,0.03,0,0,0,0,0,0,0,aaron ramsdale|newcastle united,GK
Joe Willock,Newcastle United,9.2,0,0.01,0.33,0,30,30,30,30,0,0,joe willock|newcastle united,MID
Dan Burn,Newcastle United,9,0,0.02,0.5,0,75,75,75,75,0,0,dan burn|newcastle united,DEF
Sandro Tonali,Newcastle United,9.3,0,0.02,0.14,0,75,75,75,75,0,0,sandro tonali|newcastle united,MID
Valentino Livramento,Newcastle United,5,0,0.01,0.06,0,0,0,0,0,0,0,valentino livramento|newcastle united,DEF
Anthony Elanga,Newcastle United,3.6,0,0.01,0.06,0,60,60,60,60,0,0,anthony elanga|newcastle united,MID
Alex Murphy,Newcastle United,4,0,0.01,0.06,0,0,0,0,0,0,0,alex murphy|newcastle united,DEF
Morgan Gibbs-White,Nottingham Forest,5,0,0.01,0.06,0.8,90,90,90,90,0,0,morgan gibbs-white|nottingham forest,MID
Callum Hudson-Odoi,Nottingham Forest,5.3,0,0.01,0.06,0,60,60,60,60,0,0,callum hudson-odoi|nottingham forest,MID
Chris Wood,Nottingham Forest,2.3,0,0.01,0.1,0,0,0,0,0,0,0,chris wood|nottingham forest,FWD
Ibrahim Sangare,Nottingham Forest,10.7,0,0.01,0.33,0,75,75,75,75,0,0,ibrahim sangare|nottingham forest,MID
Elliot Anderson,Nottingham Forest,14,0,0.02,0.2,0.2,90,90,90,90,0,0,elliot anderson|nottingham forest,MID
Nicolò Savona,Nottingham Forest,5,0,0.02,0.2,0,0,0,0,0,0,0,nicolò savona|nottingham forest,DEF
Igor Jesus,Nottingham Forest,4.4,0,0.02,0.06,0,75,75,75,75,0,0,igor jesus|nottingham forest,FWD
Taiwo Awoniyi,Nottingham Forest,5.5,0,0.01,0.1,0,30,30,30,30,0,0,taiwo awoniyi|nottingham forest,FWD
Neco Williams,Nottingham Forest,7,0,0.02,0.14,0,90,90,90,90,0,0,neco williams|nottingham forest,DEF
Nicolás Domínguez,Nottingham Forest,9.4,0,0.02,0.2,0,30,30,30,30,0,0,nicolás domínguez|nottingham forest,DEF
Dan Ndoye,Nottingham Forest,7.6,0,0.01,0.06,0,60,60,60,60,0,0,dan ndoye|nottingham forest,MID
Omari Hutchinson,Nottingham Forest,7,0,0.01,0.06,0,15,15,15,15,0,0,omari hutchinson|nottingham forest,MID
Lorenzo Lucca,Nottingham Forest,3,0,0.01,0.06,0,15,15,15,15,0,0,lorenzo lucca|nottingham forest,FWD
Murillo,Nottingham Forest,9.5,0,0.02,0.2,0,90,90,90,90,0,0,murillo|nottingham forest,DEF
Ola Aina,Nottingham Forest,6.8,0,0.02,0.2,0,90,90,90,90,0,0,ola aina|nottingham forest,DEF
Oleksandr Zinchenko,Nottingham Forest,6.1,0,0.02,0.14,0,0,0,0,0,0,0,oleksandr zinchenko|nottingham forest,DEF
Angus Gunn,Nottingham Forest,0,0,0.01,0.06,0,0,0,0,0,0,0,angus gunn|nottingham forest,GK
Nikola Milenkovic,Nottingham Forest,8.2,0,0.02,0.2,0,90,90,90,90,0,0,nikola milenkovic|nottingham forest,DEF
Matz Sels,Nottingham Forest,0,3.1,0.01,0.06,0,0,0,0,0,0,0,matz sels|nottingham forest,GK
Arnaud Kalimuendo Muinga,Nottingham Forest,3,0,0.01,0.1,0,0,0,0,0,0,0,arnaud kalimuendo muinga|nottingham forest,FWD
Luca Netz,Nottingham Forest,3,0,0.01,0.14,0,0,0,0,0,0,0,luca netz|nottingham forest,DEF
Stefan Ortega Moreno,Nottingham Forest,0,3.1,0.01,0.06,0,90,90,90,90,0,0,stefan ortega moreno|nottingham forest,GK
Dilane Bakwa,Nottingham Forest,6.8,0,0.01,0.14,0,0,0,0,0,0,0,dilane bakwa|nottingham forest,MID
James McAtee,Nottingham Forest,5.8,0,0.01,0.33,0,0,0,0,0,0,0,james mcatee|nottingham forest,MID
Ryan Yates,Nottingham Forest,8.8,0,0.02,0.2,0,30,30,30,30,0,0,ryan yates|nottingham forest,MID
Jota Silva,Nottingham Forest,4,0,0.01,0.14,0,0,0,0,0,0,0,jota silva|nottingham forest,MID
Morato,Nottingham Forest,9.4,0,0.02,0.33,0,30,30,30,30,0,0,morato|nottingham forest,DEF
Zach Abbott,Nottingham Forest,3,0,0.02,0.1,0,0,0,0,0,0,0,zach abbott|nottingham forest,DEF
Jair,Nottingham Forest,10.2,0,0.02,0.14,0,0,0,0,0,0,0,jair|nottingham forest,DEF
John Victor,Nottingham Forest,0,0,0.01,0.06,0,0,0,0,0,0,0,john victor|nottingham forest,GK
Brian Brobbey,Sunderland,3.8,0,0.01,0.2,0,60,60,60,60,0,0,brian brobbey|sunderland,FWD
Wilson Isidor,Sunderland,3.8,0,0.01,0.06,0,30,30,30,30,0,0,wilson isidor|sunderland,FWD
Enzo Le Fée,Sunderland,9.5,0,0.02,0.2,0.8,90,90,90,90,0,0,enzo le fée|sunderland,MID
Chemsdine Talbi,Sunderland,5.6,0,0.02,0.14,0,75,75,75,75,0,0,chemsdine talbi|sunderland,MID
Habib Diarra,Sunderland,5.3,0,0.02,0.33,0.2,75,75,75,75,0,0,habib diarra|sunderland,MID
Dan Ballard,Sunderland,11,0,0.02,0.14,0,90,90,90,90,0,0,dan ballard|sunderland,DEF
Eliezer Mayenda,Sunderland,3.3,0,0.03,0.1,0,15,15,15,15,0,0,eliezer mayenda|sunderland,FWD
Granit Xhaka,Sunderland,11.1,0,0.02,0.14,0,90,90,90,90,0,0,granit xhaka|sunderland,MID
Bertrand Traoré,Sunderland,5.7,0,0.02,0.14,0,0,0,0,0,0,0,bertrand traoré|sunderland,MID
Nordi Mukiele,Sunderland,9.4,0,0.02,0.14,0,90,90,90,90,0,0,nordi mukiele|sunderland,DEF
Omar Alderete,Sunderland,9.9,0,0.02,0.2,0,75,75,75,75,0,0,omar alderete|sunderland,DEF
Simon Adingra,Sunderland,6.2,0,0.02,0.2,0,0,0,0,0,0,0,simon adingra|sunderland,MID
Patrick Roberts,Sunderland,3,0,0.02,0.2,0,0,0,0,0,0,0,patrick roberts|sunderland,MID
Arthur Masuaku,Sunderland,1,0,0.02,0.2,0,0,0,0,0,0,0,arthur masuaku|sunderland,FWD
Reinildo,Sunderland,7.7,0,0.02,0.33,0,60,60,60,60,0,0,reinildo|sunderland,DEF
Dennis Cirkin,Sunderland,7.9,0,0.02,0.2,0,15,15,15,15,0,0,dennis cirkin|sunderland,DEF
Romaine Mundle,Sunderland,7.4,0,0.01,0.2,0,30,30,30,30,0,0,romaine mundle|sunderland,MID
Lutsharel Geertruida,Sunderland,6.6,0,0.02,0.06,0,30,30,30,30,0,0,lutsharel geertruida|sunderland,DEF
Robin Roefs,Sunderland,0,3,0.01,0.1,0,90,90,90,90,0,0,robin roefs|sunderland,GK
Trai Hume,Sunderland,6.2,0,0.02,0.33,0,90,90,90,90,0,0,trai hume|sunderland,DEF
Jenson Seelt,Sunderland,8.1,0,0.02,0.33,0,0,0,0,0,0,0,jenson seelt|sunderland,DEF
Noah Sadiki,Sunderland,7.9,0,0.01,0.2,0,60,60,60,60,0,0,noah sadiki|sunderland,MID
Chris Rigg,Sunderland,6.5,0,0.01,0.1,0,15,15,15,15,0,0,chris rigg|sunderland,MID
Dan Neil,Sunderland,3,0,0.01,0.14,0,0,0,0,0,0,0,dan neil|sunderland,MID
Luke O'Nien,Sunderland,3,0,0.01,0.5,0,0,0,0,0,0,0,luke o'nien|sunderland,MID
Nilson Angulo,Sunderland,7,0,0.01,0.2,0,0,0,0,0,0,0,nilson angulo|sunderland,FWD
Melker Ellborg,Sunderland,0,0,0,0,0,0,0,0,0,0,0,melker ellborg|sunderland,MID
Djiamgone Jocelin Ta Bi,Sunderland,1,0,0.01,0.1,0,0,0,0,0,0,0,djiamgone jocelin ta bi|sunderland,FWD
Richarlison,Tottenham,6.8,0,0.01,0.33,0,60,60,60,60,0,0,richarlison|tottenham,FWD
Cristian Romero,Tottenham,9.6,0,0.05,0.5,0,0,0,0,0,0,0,cristian romero|tottenham,DEF
Micky van de Ven,Tottenham,6.7,0,0.02,0.33,0,0,0,0,0,0,0,micky van de ven|tottenham,DEF
Dominic Solanke,Tottenham,6.3,0,0.01,0.1,0.8,0,30,60,90,0,0,dominic solanke|tottenham,FWD
Mathys Tel,Tottenham,8.3,0,0.01,0.06,0,30,60,60,60,0,0,mathys tel|tottenham,MID
João Palhinha,Tottenham,12.4,0,0.02,0.33,0,75,75,75,75,0,0,joão palhinha|tottenham,MID
Pape Sarr,Tottenham,12.3,0,0.02,0.1,0,60,60,60,60,0,0,pape sarr|tottenham,MID
Archie Gray,Tottenham,8.2,0,0.02,0.33,0,75,75,75,75,0,0,archie gray|tottenham,MID
Mohammed Kudus,Tottenham,7.8,0,0.01,0.14,0,0,0,0,0,0,0,mohammed kudus|tottenham,MID
Ben Davies,Tottenham,9.3,0,0.02,0.2,0,0,0,0,0,0,0,ben davies|tottenham,DEF
Randal Kolo Muani,Tottenham,6.1,0,0.01,0.14,0,60,60,60,60,0,0,randal kolo muani|tottenham,FWD
Rodrigo Bentancur,Tottenham,13.2,0,0.02,0.33,0,0,0,0,0,0,0,rodrigo bentancur|tottenham,MID
Xavi Simons,Tottenham,7.8,0,0.01,0.33,0,0,0,0,0,0,0,xavi simons|tottenham,MID
Lucas Bergvall,Tottenham,7.7,0,0.01,0.2,0,0,0,0,0,0,0,lucas bergvall|tottenham,MID
Kevin Danso,Tottenham,12.7,0,0.02,0.5,0,90,90,90,90,0,0,kevin danso|tottenham,DEF
Yves Bissouma,Tottenham,13.3,0,0.02,0.33,0,30,30,30,30,0,0,yves bissouma|tottenham,MID
Pedro Porro,Tottenham,6.8,0,0.02,0.33,0,90,90,90,90,0,0,pedro porro|tottenham,DEF
Iyenoma Destiny Udogie,Tottenham,4.5,0,0.02,0.2,0,30,30,30,30,0,0,iyenoma destiny udogie|tottenham,DEF
Guglielmo Vicario,Tottenham,0,2.7,0.01,0.03,0,90,90,90,90,0,0,guglielmo vicario|tottenham,GK
Conor Gallagher,Tottenham,9.5,0,0.02,0.14,0,60,60,60,60,0,0,conor gallagher|tottenham,MID
Radu Dragusin,Tottenham,12.1,0,0.02,0.14,0,15,15,15,15,0,0,radu dragusin|tottenham,DEF
Dane Scarlett,Tottenham,1,0,0.01,0.06,0,0,0,0,0,0,0,dane scarlett|tottenham,FWD
Djed Spence,Tottenham,4.8,0,0.02,0.2,0,75,75,75,75,0,0,djed spence|tottenham,DEF
Wilson Odobert,Tottenham,4,0,0.01,0.06,0,15,15,15,15,0,0,wilson odobert|tottenham,MID
Callum Olusesi,Tottenham,0,0,0,0,0,0,0,0,0,0,0,callum olusesi|tottenham,DEF
Jun'ai Byfield,Tottenham,1,0,0.02,0.06,0,0,0,0,0,0,0,jun'ai byfield|tottenham,DEF
James Rowswell,Tottenham,0,0,0,0,0,0,0,0,0,0,0,james rowswell|tottenham,MID
Souza,Tottenham,1,0,0.02,0.2,0,60,60,60,60,0,0,souza|tottenham,DEF
Jarrod Bowen,West Ham,7.3,0,0.01,0.14,0.8,90,90,90,90,0,0,jarrod bowen|west ham,FWD
Callum Wilson,West Ham,3.1,0,0.01,0.06,0,15,15,15,15,0,0,callum wilson|west ham,FWD
Crysencio Summerville,West Ham,7.8,0,0.01,0.2,0,75,75,75,75,0,0,crysencio summerville|west ham,MID
Lucas Paquetá,West Ham,8.7,0,0.02,0.2,0,0,0,0,0,0,0,lucas paquetá|west ham,MID
Tomas Soucek,West Ham,9.3,0,0.02,0.14,0,75,75,75,75,0,0,tomas soucek|west ham,MID
Mateus Fernandes,West Ham,11.7,0,0.02,0.2,0,90,90,90,90,0,0,mateus fernandes|west ham,MID
Valentín Castellanos,West Ham,6,0,0.01,0.2,0,75,75,75,75,0,0,valentín castellanos|west ham,FWD
Kyle Walker-Peters,West Ham,6.8,0,0.02,0.2,0,30,30,30,30,0,0,kyle walker-peters|west ham,DEF
Adama Traoré,West Ham,4.4,0,0.02,0.33,0,15,15,15,15,0,0,adama traoré|west ham,MID
Konstantinos Mavropanos,West Ham,10.6,0,0.03,0.1,0,90,90,90,90,0,0,konstantinos mavropanos|west ham,DEF
Soungoutou Magassa,West Ham,2,0,0.02,0.33,0,0,0,0,0,0,0,soungoutou magassa|west ham,MID
